2025-03-07 10:16:20,916 - INFO - Starting trading simulation with 1000 orders across 8 threads
2025-03-07 10:16:21,026 - INFO - MATCH: 42 shares of NFLX at $166.53 (Buy ID: Buy-NFLX-1741371381.0266478-1104, Sell ID: Sell-NFLX-1741371380.9897943-7124)
2025-03-07 10:16:21,027 - INFO - Added Buy order: NFLX, 57 shares at $448.94 (ID: Buy-NFLX-1741371381.0278747-4068)
2025-03-07 10:16:21,027 - INFO -   90 shares at $85.32 (ID: Buy-AMZN-1741371380.9867892-6242)
2025-03-07 10:16:21,027 - INFO - MATCH: 57 shares of NFLX at $287.04 (Buy ID: Buy-NFLX-1741371381.0278747-4068, Sell ID: Sell-NFLX-1741371380.9831247-7288)
2025-03-07 10:16:21,027 - INFO - MATCH: 2 shares of NFLX at $287.04 (Buy ID: Buy-NFLX-1741371381.0266478-1104, Sell ID: Sell-NFLX-1741371380.9831247-7288)
2025-03-07 10:16:21,027 - INFO - MATCH: 2 shares of NFLX at $300.76 (Buy ID: Buy-NFLX-1741371381.0266478-1104, Sell ID: Sell-NFLX-1741371380.9997191-9964)
2025-03-07 10:16:21,027 - INFO - Added Sell order: TSLA, 54 shares at $393.22 (ID: Sell-TSLA-1741371381.0278747-6152)
2025-03-07 10:16:21,027 - INFO - Added Sell order: MSFT, 3 shares at $446.33 (ID: Sell-MSFT-1741371381.0278747-9402)
2025-03-07 10:16:21,028 - INFO - Added Sell order: AAPL, 43 shares at $327.66 (ID: Sell-AAPL-1741371381.0278747-4468)
2025-03-07 10:16:21,028 - INFO - Added Sell order: GOOG, 20 shares at $353.78 (ID: Sell-GOOG-1741371381.0288742-5487)
2025-03-07 10:16:21,028 - INFO -   35 shares at $76.49 (ID: Buy-AMZN-1741371380.9350128-9366)
2025-03-07 10:16:21,028 - INFO - Added Buy order: TSLA, 60 shares at $298.01 (ID: Buy-TSLA-1741371381.0288742-2919)
2025-03-07 10:16:21,028 - INFO - MATCH: 48 shares of TSLA at $245.15 (Buy ID: Buy-TSLA-1741371381.0288742-2919, Sell ID: Sell-TSLA-1741371381.003108-6943)
2025-03-07 10:16:21,028 - INFO - Added Buy order: AAPL, 83 shares at $221.07 (ID: Buy-AAPL-1741371381.0288742-2760)
2025-03-07 10:16:21,028 - INFO - Added Buy order: AAPL, 20 shares at $176.36 (ID: Buy-AAPL-1741371381.0288742-9545)
2025-03-07 10:16:21,029 - INFO - Added Sell order: GOOG, 50 shares at $64.18 (ID: Sell-GOOG-1741371381.0298743-6430)
2025-03-07 10:16:21,029 - INFO - MATCH: 50 shares of GOOG at $64.18 (Buy ID: Buy-GOOG-1741371381.0198882-1635, Sell ID: Sell-GOOG-1741371381.0298743-6430)
2025-03-07 10:16:21,029 - INFO - Added Sell order: INTC, 37 shares at $376.33 (ID: Sell-INTC-1741371381.0298743-5116)
2025-03-07 10:16:21,029 - INFO - SELL ORDERS for AMZN:
2025-03-07 10:16:21,029 - INFO - Added Buy order: AAPL, 30 shares at $105.53 (ID: Buy-AAPL-1741371381.0298743-9572)
2025-03-07 10:16:21,029 - INFO - Added Buy order: AAPL, 13 shares at $291.80 (ID: Buy-AAPL-1741371381.0298743-5279)
2025-03-07 10:16:21,029 - INFO - Added Sell order: GOOG, 37 shares at $85.59 (ID: Sell-GOOG-1741371381.0298743-9197)
2025-03-07 10:16:21,029 - INFO - MATCH: 22 shares of GOOG at $85.59 (Buy ID: Buy-GOOG-1741371381.0198882-1635, Sell ID: Sell-GOOG-1741371381.0298743-9197)
2025-03-07 10:16:21,030 - INFO - MATCH: 15 shares of GOOG at $85.59 (Buy ID: Buy-GOOG-1741371381.008027-5779, Sell ID: Sell-GOOG-1741371381.0298743-9197)
2025-03-07 10:16:21,030 - INFO - Added Buy order: NVDA, 51 shares at $115.62 (ID: Buy-NVDA-1741371381.030874-3322)
2025-03-07 10:16:21,030 - INFO - Added Sell order: NVDA, 1 shares at $127.67 (ID: Sell-NVDA-1741371381.030874-5946)
2025-03-07 10:16:21,030 - INFO -   60 shares at $315.16 (ID: Sell-AMZN-1741371381.0229263-6523)
2025-03-07 10:16:21,030 - INFO - MATCH: 1 shares of NVDA at $127.67 (Buy ID: Buy-NVDA-1741371380.9933286-9101, Sell ID: Sell-NVDA-1741371381.030874-5946)
2025-03-07 10:16:21,030 - INFO - Added Sell order: PYPL, 59 shares at $344.25 (ID: Sell-PYPL-1741371381.030874-8944)
2025-03-07 10:16:21,030 - INFO - Added Buy order: MSFT, 26 shares at $236.63 (ID: Buy-MSFT-1741371381.030874-4654)
2025-03-07 10:16:21,030 - INFO - Added Sell order: NFLX, 58 shares at $195.90 (ID: Sell-NFLX-1741371381.030874-7198)
2025-03-07 10:16:21,030 - INFO - Added Buy order: TSLA, 68 shares at $294.72 (ID: Buy-TSLA-1741371381.030874-8389)
2025-03-07 10:16:21,030 - INFO - Added Sell order: MSFT, 55 shares at $378.45 (ID: Sell-MSFT-1741371381.030874-7541)
2025-03-07 10:16:21,032 - INFO - Added Sell order: MSFT, 47 shares at $106.07 (ID: Sell-MSFT-1741371381.0327072-3116)
2025-03-07 10:16:21,032 - INFO -   7 shares at $399.31 (ID: Sell-AMZN-1741371380.9877954-2126)
2025-03-07 10:16:21,032 - INFO - MATCH: 26 shares of MSFT at $106.07 (Buy ID: Buy-MSFT-1741371381.030874-4654, Sell ID: Sell-MSFT-1741371381.0327072-3116)
2025-03-07 10:16:21,032 - INFO - MATCH: 21 shares of MSFT at $106.07 (Buy ID: Buy-MSFT-1741371381.013899-9540, Sell ID: Sell-MSFT-1741371381.0327072-3116)
2025-03-07 10:16:21,032 - INFO - Added Sell order: META, 66 shares at $455.80 (ID: Sell-META-1741371381.0327072-7681)
2025-03-07 10:16:21,032 - INFO - Added Buy order: META, 90 shares at $216.08 (ID: Buy-META-1741371381.0327072-7730)
2025-03-07 10:16:21,032 - INFO - Added Buy order: NVDA, 7 shares at $213.05 (ID: Buy-NVDA-1741371381.0327072-6066)
2025-03-07 10:16:21,032 - INFO - MATCH: 7 shares of NVDA at $192.52 (Buy ID: Buy-NVDA-1741371381.0327072-6066, Sell ID: Sell-NVDA-1741371381.0148993-1595)
2025-03-07 10:16:21,032 - INFO - Added Sell order: TSLA, 15 shares at $244.24 (ID: Sell-TSLA-1741371381.0327072-3327)
2025-03-07 10:16:21,032 - INFO -   15 shares at $453.73 (ID: Sell-AMZN-1741371380.9340115-6169)
2025-03-07 10:16:21,032 - INFO - MATCH: 12 shares of TSLA at $244.24 (Buy ID: Buy-TSLA-1741371381.0288742-2919, Sell ID: Sell-TSLA-1741371381.0327072-3327)
2025-03-07 10:16:21,032 - INFO - MATCH: 3 shares of TSLA at $244.24 (Buy ID: Buy-TSLA-1741371381.030874-8389, Sell ID: Sell-TSLA-1741371381.0327072-3327)
2025-03-07 10:16:21,032 - INFO - Added Buy order: NFLX, 57 shares at $198.08 (ID: Buy-NFLX-1741371381.0327072-5413)
2025-03-07 10:16:21,032 - INFO - MATCH: 57 shares of NFLX at $195.90 (Buy ID: Buy-NFLX-1741371381.0327072-5413, Sell ID: Sell-NFLX-1741371381.030874-7198)
2025-03-07 10:16:21,032 - INFO - Added Sell order: MSFT, 42 shares at $91.69 (ID: Sell-MSFT-1741371381.0327072-9063)
2025-03-07 10:16:21,032 - INFO - MATCH: 42 shares of MSFT at $91.69 (Buy ID: Buy-MSFT-1741371381.013899-9540, Sell ID: Sell-MSFT-1741371381.0327072-9063)
2025-03-07 10:16:21,032 - INFO - Added Buy order: AAPL, 85 shares at $428.69 (ID: Buy-AAPL-1741371381.0327072-3752)
2025-03-07 10:16:21,032 - INFO -   12 shares at $485.58 (ID: Sell-AMZN-1741371380.9831247-3313)
2025-03-07 10:16:21,032 - INFO - Added Sell order: TSLA, 21 shares at $60.46 (ID: Sell-TSLA-1741371381.0327072-2082)
2025-03-07 10:16:21,032 - INFO - MATCH: 21 shares of TSLA at $60.46 (Buy ID: Buy-TSLA-1741371381.030874-8389, Sell ID: Sell-TSLA-1741371381.0327072-2082)
2025-03-07 10:16:21,032 - INFO - MATCH: 43 shares of AAPL at $327.66 (Buy ID: Buy-AAPL-1741371381.0327072-3752, Sell ID: Sell-AAPL-1741371381.0278747-4468)
2025-03-07 10:16:21,032 - INFO - MATCH: 25 shares of AAPL at $345.10 (Buy ID: Buy-AAPL-1741371381.0327072-3752, Sell ID: Sell-AAPL-1741371381.0158994-7400)
2025-03-07 10:16:21,032 - INFO - MATCH: 17 shares of AAPL at $403.50 (Buy ID: Buy-AAPL-1741371381.0327072-3752, Sell ID: Sell-AAPL-1741371380.9954655-8057)
2025-03-07 10:16:21,032 - INFO - Added Sell order: PYPL, 17 shares at $488.97 (ID: Sell-PYPL-1741371381.0327072-1749)
2025-03-07 10:16:21,036 - INFO - Added Buy order: TSLA, 39 shares at $314.01 (ID: Buy-TSLA-1741371381.036654-3012)
2025-03-07 10:16:21,036 - INFO - Added Sell order: TSLA, 42 shares at $490.18 (ID: Sell-TSLA-1741371381.036654-8375)
2025-03-07 10:16:21,036 - INFO - MATCH: 13 shares of TSLA at $305.83 (Buy ID: Buy-TSLA-1741371381.036654-3012, Sell ID: Sell-TSLA-1741371381.011677-1317)
2025-03-07 10:16:21,036 - INFO - Added Sell order: GOOG, 25 shares at $492.96 (ID: Sell-GOOG-1741371381.036654-5272)
2025-03-07 10:16:21,036 - INFO - Added Buy order: AMZN, 10 shares at $457.02 (ID: Buy-AMZN-1741371381.036654-6533)
2025-03-07 10:16:21,036 - INFO - Added Sell order: NFLX, 55 shares at $188.79 (ID: Sell-NFLX-1741371381.036654-3890)
2025-03-07 10:16:21,037 - INFO - Added Buy order: MSFT, 32 shares at $282.57 (ID: Buy-MSFT-1741371381.0378528-5862)
2025-03-07 10:16:21,037 - INFO - MATCH: 10 shares of AMZN at $315.16 (Buy ID: Buy-AMZN-1741371381.036654-6533, Sell ID: Sell-AMZN-1741371381.0229263-6523)
2025-03-07 10:16:21,037 - INFO - Added Buy order: GOOG, 25 shares at $476.40 (ID: Buy-GOOG-1741371381.0378528-8213)
2025-03-07 10:16:21,037 - INFO - MATCH: 25 shares of GOOG at $272.74 (Buy ID: Buy-GOOG-1741371381.0378528-8213, Sell ID: Sell-GOOG-1741371381.0019095-4886)
2025-03-07 10:16:21,037 - INFO - Added Buy order: AAPL, 43 shares at $96.14 (ID: Buy-AAPL-1741371381.0378528-6021)
2025-03-07 10:16:21,037 - INFO - Added Sell order: MSFT, 74 shares at $152.54 (ID: Sell-MSFT-1741371381.0378528-3498)
2025-03-07 10:16:21,037 - INFO - MATCH: 32 shares of MSFT at $152.54 (Buy ID: Buy-MSFT-1741371381.0378528-5862, Sell ID: Sell-MSFT-1741371381.0378528-3498)
2025-03-07 10:16:21,037 - INFO - MATCH: 4 shares of MSFT at $152.54 (Buy ID: Buy-MSFT-1741371381.013899-9540, Sell ID: Sell-MSFT-1741371381.0378528-3498)
2025-03-07 10:16:21,038 - INFO - Added Sell order: MSFT, 75 shares at $112.47 (ID: Sell-MSFT-1741371381.0388522-9871)
2025-03-07 10:16:21,038 - INFO - Added Sell order: MSFT, 29 shares at $446.94 (ID: Sell-MSFT-1741371381.0388522-5473)
2025-03-07 10:16:21,038 - INFO - Added Sell order: META, 35 shares at $489.64 (ID: Sell-META-1741371381.0388522-1032)
2025-03-07 10:16:21,038 - INFO - Added Buy order: AAPL, 66 shares at $493.19 (ID: Buy-AAPL-1741371381.0388522-3105)
2025-03-07 10:16:21,038 - INFO - MATCH: 4 shares of AAPL at $403.50 (Buy ID: Buy-AAPL-1741371381.0388522-3105, Sell ID: Sell-AAPL-1741371380.9954655-8057)
2025-03-07 10:16:21,038 - INFO - MATCH: 57 shares of AAPL at $458.42 (Buy ID: Buy-AAPL-1741371381.0388522-3105, Sell ID: Sell-AAPL-1741371381.0198882-7908)
2025-03-07 10:16:21,039 - INFO - Added Sell order: TSLA, 39 shares at $314.82 (ID: Sell-TSLA-1741371381.0398529-7893)
2025-03-07 10:16:21,039 - INFO - Added Sell order: GOOG, 100 shares at $491.42 (ID: Sell-GOOG-1741371381.0398529-9038)
2025-03-07 10:16:21,039 - INFO - Added Sell order: NFLX, 57 shares at $240.59 (ID: Sell-NFLX-1741371381.0398529-2107)
2025-03-07 10:16:21,039 - INFO - Added Buy order: NFLX, 5 shares at $446.78 (ID: Buy-NFLX-1741371381.0398529-7101)
2025-03-07 10:16:21,039 - INFO - MATCH: 5 shares of NFLX at $188.79 (Buy ID: Buy-NFLX-1741371381.0398529-7101, Sell ID: Sell-NFLX-1741371381.036654-3890)
2025-03-07 10:16:21,039 - INFO - Added Buy order: MSFT, 34 shares at $112.26 (ID: Buy-MSFT-1741371381.0398529-7120)
2025-03-07 10:16:21,039 - INFO - Added Buy order: AMZN, 36 shares at $65.30 (ID: Buy-AMZN-1741371381.0398529-2986)
2025-03-07 10:16:21,040 - INFO - Added Buy order: AAPL, 18 shares at $445.41 (ID: Buy-AAPL-1741371381.0408523-8645)
2025-03-07 10:16:21,040 - INFO - Added Sell order: INTC, 21 shares at $205.28 (ID: Sell-INTC-1741371381.0408523-1498)
2025-03-07 10:16:21,041 - INFO - MATCH: 21 shares of INTC at $205.28 (Buy ID: Buy-INTC-1741371381.0188918-1400, Sell ID: Sell-INTC-1741371381.0408523-1498)
2025-03-07 10:16:21,041 - INFO - Added Sell order: AMZN, 18 shares at $489.77 (ID: Sell-AMZN-1741371381.0412757-8936)
2025-03-07 10:16:21,041 - INFO - Added Buy order: AMZN, 96 shares at $320.18 (ID: Buy-AMZN-1741371381.0412757-1954)
2025-03-07 10:16:21,041 - INFO - MATCH: 50 shares of AMZN at $315.16 (Buy ID: Buy-AMZN-1741371381.0412757-1954, Sell ID: Sell-AMZN-1741371381.0229263-6523)
2025-03-07 10:16:21,041 - INFO - Added Sell order: META, 99 shares at $281.54 (ID: Sell-META-1741371381.0412757-9897)
2025-03-07 10:16:21,041 - INFO - MATCH: 70 shares of META at $281.54 (Buy ID: Buy-META-1741371380.9831247-9992, Sell ID: Sell-META-1741371381.0412757-9897)
2025-03-07 10:16:21,041 - INFO - MATCH: 29 shares of META at $281.54 (Buy ID: Buy-META-1741371380.9660695-1553, Sell ID: Sell-META-1741371381.0412757-9897)
2025-03-07 10:16:21,042 - INFO - Added Sell order: MSFT, 63 shares at $328.19 (ID: Sell-MSFT-1741371381.0427852-1259)
2025-03-07 10:16:21,042 - INFO - Added Sell order: TSLA, 69 shares at $366.94 (ID: Sell-TSLA-1741371381.0427852-3893)
2025-03-07 10:16:21,042 - INFO - Added Sell order: NVDA, 69 shares at $441.59 (ID: Sell-NVDA-1741371381.0427852-7771)
2025-03-07 10:16:21,042 - INFO - Added Buy order: INTC, 79 shares at $349.68 (ID: Buy-INTC-1741371381.0427852-1205)
2025-03-07 10:16:21,042 - INFO - Added Buy order: NFLX, 34 shares at $370.48 (ID: Buy-NFLX-1741371381.0427852-4463)
2025-03-07 10:16:21,042 - INFO - MATCH: 34 shares of NFLX at $188.79 (Buy ID: Buy-NFLX-1741371381.0427852-4463, Sell ID: Sell-NFLX-1741371381.036654-3890)
2025-03-07 10:16:21,042 - INFO - Added Buy order: AMZN, 20 shares at $234.51 (ID: Buy-AMZN-1741371381.0427852-3016)
2025-03-07 10:16:21,043 - INFO - BUY ORDERS for AAPL:
2025-03-07 10:16:21,043 - INFO - Added Sell order: AMZN, 99 shares at $163.61 (ID: Sell-AMZN-1741371381.0439818-8951)
2025-03-07 10:16:21,043 - INFO - MATCH: 46 shares of AMZN at $163.61 (Buy ID: Buy-AMZN-1741371381.0412757-1954, Sell ID: Sell-AMZN-1741371381.0439818-8951)
2025-03-07 10:16:21,043 - INFO - MATCH: 20 shares of AMZN at $163.61 (Buy ID: Buy-AMZN-1741371381.0427852-3016, Sell ID: Sell-AMZN-1741371381.0439818-8951)
2025-03-07 10:16:21,044 - INFO - MATCH: 33 shares of AMZN at $163.61 (Buy ID: Buy-AMZN-1741371381.013899-2975, Sell ID: Sell-AMZN-1741371381.0439818-8951)
2025-03-07 10:16:21,044 - INFO - Added Buy order: AMZN, 91 shares at $127.58 (ID: Buy-AMZN-1741371381.0445035-8166)
2025-03-07 10:16:21,044 - INFO - Added Sell order: INTC, 18 shares at $60.37 (ID: Sell-INTC-1741371381.0445035-9308)
2025-03-07 10:16:21,044 - INFO - MATCH: 15 shares of INTC at $60.37 (Buy ID: Buy-INTC-1741371381.0188918-1400, Sell ID: Sell-INTC-1741371381.0445035-9308)
2025-03-07 10:16:21,044 - INFO -   5 shares at $493.19 (ID: Buy-AAPL-1741371381.0388522-3105)
2025-03-07 10:16:21,044 - INFO - MATCH: 3 shares of INTC at $60.37 (Buy ID: Buy-INTC-1741371381.0427852-1205, Sell ID: Sell-INTC-1741371381.0445035-9308)
2025-03-07 10:16:21,044 - INFO - Added Buy order: AMZN, 73 shares at $171.54 (ID: Buy-AMZN-1741371381.0445035-4304)
2025-03-07 10:16:21,045 - INFO - Added Buy order: NFLX, 70 shares at $66.63 (ID: Buy-NFLX-1741371381.0455115-9721)
2025-03-07 10:16:21,045 - INFO - Added Sell order: TSLA, 86 shares at $487.51 (ID: Sell-TSLA-1741371381.0455115-9072)
2025-03-07 10:16:21,045 - INFO - Added Buy order: TSLA, 58 shares at $195.25 (ID: Buy-TSLA-1741371381.0455115-7040)
2025-03-07 10:16:21,045 - INFO - Added Buy order: MSFT, 49 shares at $79.11 (ID: Buy-MSFT-1741371381.0455115-6788)
2025-03-07 10:16:21,046 - INFO - Added Sell order: MSFT, 97 shares at $74.99 (ID: Sell-MSFT-1741371381.0461113-8891)
2025-03-07 10:16:21,046 - INFO -   18 shares at $445.41 (ID: Buy-AAPL-1741371381.0408523-8645)
2025-03-07 10:16:21,046 - INFO - Added Buy order: MSFT, 43 shares at $182.39 (ID: Buy-MSFT-1741371381.0461113-4139)
2025-03-07 10:16:21,046 - INFO - MATCH: 43 shares of MSFT at $74.99 (Buy ID: Buy-MSFT-1741371381.0461113-4139, Sell ID: Sell-MSFT-1741371381.0461113-8891)
2025-03-07 10:16:21,046 - INFO - MATCH: 34 shares of MSFT at $74.99 (Buy ID: Buy-MSFT-1741371381.0398529-7120, Sell ID: Sell-MSFT-1741371381.0461113-8891)
2025-03-07 10:16:21,046 - INFO - MATCH: 20 shares of MSFT at $74.99 (Buy ID: Buy-MSFT-1741371381.0455115-6788, Sell ID: Sell-MSFT-1741371381.0461113-8891)
2025-03-07 10:16:21,046 - INFO - Added Sell order: NVDA, 91 shares at $172.92 (ID: Sell-NVDA-1741371381.046542-6279)
2025-03-07 10:16:21,046 - INFO - MATCH: 38 shares of NVDA at $172.92 (Buy ID: Buy-NVDA-1741371380.9933286-9101, Sell ID: Sell-NVDA-1741371381.046542-6279)
2025-03-07 10:16:21,046 - INFO - Added Buy order: GOOG, 71 shares at $347.08 (ID: Buy-GOOG-1741371381.046542-6962)
2025-03-07 10:16:21,046 - INFO -   13 shares at $291.80 (ID: Buy-AAPL-1741371381.0298743-5279)
2025-03-07 10:16:21,047 - INFO - MATCH: 19 shares of GOOG at $272.74 (Buy ID: Buy-GOOG-1741371381.046542-6962, Sell ID: Sell-GOOG-1741371381.0019095-4886)
2025-03-07 10:16:21,047 - INFO - MATCH: 3 shares of GOOG at $287.61 (Buy ID: Buy-GOOG-1741371381.046542-6962, Sell ID: Sell-GOOG-1741371380.9954655-9857)
2025-03-07 10:16:21,047 - INFO - MATCH: 49 shares of GOOG at $292.10 (Buy ID: Buy-GOOG-1741371381.046542-6962, Sell ID: Sell-GOOG-1741371380.9831247-8150)
2025-03-07 10:16:21,047 - INFO - Added Sell order: AMZN, 95 shares at $124.85 (ID: Sell-AMZN-1741371381.0475461-1897)
2025-03-07 10:16:21,047 - INFO - MATCH: 47 shares of AMZN at $124.85 (Buy ID: Buy-AMZN-1741371381.013899-2975, Sell ID: Sell-AMZN-1741371381.0475461-1897)
2025-03-07 10:16:21,047 - INFO - MATCH: 15 shares of AMZN at $124.85 (Buy ID: Buy-AMZN-1741371381.0176425-4803, Sell ID: Sell-AMZN-1741371381.0475461-1897)
2025-03-07 10:16:21,047 - INFO - MATCH: 33 shares of AMZN at $124.85 (Buy ID: Buy-AMZN-1741371381.0445035-4304, Sell ID: Sell-AMZN-1741371381.0475461-1897)
2025-03-07 10:16:21,047 - INFO -   66 shares at $226.43 (ID: Buy-AAPL-1741371380.9831247-2809)
2025-03-07 10:16:21,048 - INFO - BUY ORDERS for MSFT:
2025-03-07 10:16:21,048 - INFO - Added Buy order: NVDA, 14 shares at $440.29 (ID: Buy-NVDA-1741371381.0485494-1314)
2025-03-07 10:16:21,048 - INFO - Added Sell order: AAPL, 13 shares at $70.23 (ID: Sell-AAPL-1741371381.0485494-5532)
2025-03-07 10:16:21,048 - INFO - MATCH: 14 shares of NVDA at $172.92 (Buy ID: Buy-NVDA-1741371381.0485494-1314, Sell ID: Sell-NVDA-1741371381.046542-6279)
2025-03-07 10:16:21,048 - INFO - MATCH: 5 shares of AAPL at $70.23 (Buy ID: Buy-AAPL-1741371381.0388522-3105, Sell ID: Sell-AAPL-1741371381.0485494-5532)
2025-03-07 10:16:21,048 - INFO - MATCH: 8 shares of AAPL at $70.23 (Buy ID: Buy-AAPL-1741371381.0408523-8645, Sell ID: Sell-AAPL-1741371381.0485494-5532)
2025-03-07 10:16:21,049 - INFO - Added Sell order: GOOG, 22 shares at $475.59 (ID: Sell-GOOG-1741371381.0493836-9990)
2025-03-07 10:16:21,049 - INFO -   83 shares at $221.07 (ID: Buy-AAPL-1741371381.0288742-2760)
2025-03-07 10:16:21,049 - INFO -   29 shares at $79.11 (ID: Buy-MSFT-1741371381.0455115-6788)
2025-03-07 10:16:21,049 - INFO - Added Buy order: NFLX, 33 shares at $280.21 (ID: Buy-NFLX-1741371381.0493836-5907)
2025-03-07 10:16:21,049 - INFO - MATCH: 16 shares of NFLX at $188.79 (Buy ID: Buy-NFLX-1741371381.0493836-5907, Sell ID: Sell-NFLX-1741371381.036654-3890)
2025-03-07 10:16:21,049 - INFO - Added Sell order: MSFT, 97 shares at $150.71 (ID: Sell-MSFT-1741371381.0493836-8332)
2025-03-07 10:16:21,049 - INFO - Added Buy order: INTC, 20 shares at $195.18 (ID: Buy-INTC-1741371381.0493836-9670)
2025-03-07 10:16:21,049 - INFO - Added Sell order: NVDA, 20 shares at $279.57 (ID: Sell-NVDA-1741371381.0493836-6357)
2025-03-07 10:16:21,049 - INFO - MATCH: 1 shares of NFLX at $195.90 (Buy ID: Buy-NFLX-1741371381.0493836-5907, Sell ID: Sell-NFLX-1741371381.030874-7198)
2025-03-07 10:16:21,049 - INFO -   62 shares at $214.35 (ID: Buy-AAPL-1741371381.0051086-3996)
2025-03-07 10:16:21,049 - INFO -   25 shares at $51.47 (ID: Buy-MSFT-1741371380.9618745-2118)
2025-03-07 10:16:21,049 - INFO - MATCH: 16 shares of NFLX at $240.59 (Buy ID: Buy-NFLX-1741371381.0493836-5907, Sell ID: Sell-NFLX-1741371381.0398529-2107)
2025-03-07 10:16:21,051 - INFO - Added Buy order: INTC, 97 shares at $483.36 (ID: Buy-INTC-1741371381.0516388-8580)
2025-03-07 10:16:21,051 - INFO - MATCH: 37 shares of INTC at $376.33 (Buy ID: Buy-INTC-1741371381.0516388-8580, Sell ID: Sell-INTC-1741371381.0298743-5116)
2025-03-07 10:16:21,051 - INFO - MATCH: 11 shares of INTC at $409.24 (Buy ID: Buy-INTC-1741371381.0516388-8580, Sell ID: Sell-INTC-1741371380.958014-2569)
2025-03-07 10:16:21,051 - INFO - MATCH: 39 shares of INTC at $456.43 (Buy ID: Buy-INTC-1741371381.0516388-8580, Sell ID: Sell-INTC-1741371380.9817817-8282)
2025-03-07 10:16:21,051 - INFO - MATCH: 10 shares of INTC at $481.08 (Buy ID: Buy-INTC-1741371381.0516388-8580, Sell ID: Sell-INTC-1741371381.0019095-7303)
2025-03-07 10:16:21,051 - INFO -   20 shares at $176.36 (ID: Buy-AAPL-1741371381.0288742-9545)
2025-03-07 10:16:21,051 - INFO - SELL ORDERS for MSFT:
2025-03-07 10:16:21,051 - INFO - Added Sell order: INTC, 6 shares at $237.32 (ID: Sell-INTC-1741371381.0516388-2700)
2025-03-07 10:16:21,051 - INFO - MATCH: 6 shares of INTC at $237.32 (Buy ID: Buy-INTC-1741371381.0427852-1205, Sell ID: Sell-INTC-1741371381.0516388-2700)
2025-03-07 10:16:21,052 - INFO - Added Buy order: GOOG, 3 shares at $69.86 (ID: Buy-GOOG-1741371381.0528398-9591)
2025-03-07 10:16:21,052 - INFO - Added Buy order: INTC, 25 shares at $159.95 (ID: Buy-INTC-1741371381.0528398-7531)
2025-03-07 10:16:21,052 - INFO - Added Sell order: PYPL, 25 shares at $232.24 (ID: Sell-PYPL-1741371381.0528398-6803)
2025-03-07 10:16:21,052 - INFO - Added Sell order: INTC, 7 shares at $272.55 (ID: Sell-INTC-1741371381.0528398-8346)
2025-03-07 10:16:21,052 - INFO -   22 shares at $174.52 (ID: Buy-AAPL-1741371380.9533975-3860)
2025-03-07 10:16:21,052 - INFO -   75 shares at $112.47 (ID: Sell-MSFT-1741371381.0388522-9871)
2025-03-07 10:16:21,052 - INFO - MATCH: 7 shares of INTC at $272.55 (Buy ID: Buy-INTC-1741371381.0427852-1205, Sell ID: Sell-INTC-1741371381.0528398-8346)
2025-03-07 10:16:21,053 - INFO - Added Buy order: NVDA, 65 shares at $418.55 (ID: Buy-NVDA-1741371381.0538394-4905)
2025-03-07 10:16:21,053 - INFO - MATCH: 39 shares of NVDA at $172.92 (Buy ID: Buy-NVDA-1741371381.0538394-4905, Sell ID: Sell-NVDA-1741371381.046542-6279)
2025-03-07 10:16:21,053 - INFO - MATCH: 3 shares of NVDA at $192.52 (Buy ID: Buy-NVDA-1741371381.0538394-4905, Sell ID: Sell-NVDA-1741371381.0148993-1595)
2025-03-07 10:16:21,053 - INFO - MATCH: 20 shares of NVDA at $279.57 (Buy ID: Buy-NVDA-1741371381.0538394-4905, Sell ID: Sell-NVDA-1741371381.0493836-6357)
